Date,Product,Category,Region,Quantity,Unit_Price,Discount_%,Revenue,Cost,Profit,Month,Month_Str
2024-05-15,Blender,Home & Kitchen,South,5,52.46,0,262.3,164.34,97.96,2024-05,May 2024
2024-10-13,Resistance Bands,Sports,Central,2,19.08,0,38.16,19.11,19.05,2024-10,Oct 2024
2024-12-13,Denim Jacket,Clothing,North,5,54.05,0,270.25,173.98,96.27,2024-12,Dec 2024
2024-11-29,Air Fryer,Home & Kitchen,South,4,92.46,0,369.84,233.5,136.34,2024-11,Nov 2024
2024-01-24,Yoga Mat,Sports,North,5,34.73,0,173.65,88.61,85.04,2024-01,Jan 2024
2024-06-18,Wireless Headphones,Electronics,West,1,86.99,10,78.29,50.41,27.88,2024-06,Jun 2024
2024-05-10,Wireless Headphones,Electronics,North,1,90.46,0,90.46,46.69,43.77,2024-05,May 2024
2024-11-22,Blender,Home & Kitchen,Central,2,57.12,10,102.82,56.58,46.24,2024-11,Nov 2024
2024-05-25,Casual T-Shirt,Clothing,North,4,18.81,0,75.24,36.6,38.64,2024-05,May 2024
2024-08-12,Coffee Maker,Home & Kitchen,South,4,85.92,0,343.68,215.52,128.16,2024-08,Aug 2024
2024-07-17,Bluetooth Speaker,Electronics,South,3,59.96,0,179.88,114.92,64.96,2024-07,Jul 2024
2024-11-19,Air Fryer,Home & Kitchen,Central,4,89.14,0,356.56,177.67,178.89,2024-11,Nov 2024
2024-02-21,Smart Watch,Electronics,East,4,155.06,0,620.24,373.19,247.05,2024-02,Feb 2024
2024-12-30,Wireless Headphones,Electronics,South,2,96.26,0,192.52,109.29,83.23,2024-12,Dec 2024
2024-05-31,Blender,Home & Kitchen,West,1,51.91,0,51.91,31.22,20.69,2024-05,May 2024
2024-07-24,Winter Hoodie,Clothing,Central,1,50.73,0,50.73,27.94,22.79,2024-07,Jul 2024
2024-02-07,Data Science Guide,Books,Central,3,28.83,0,86.49,45.79,40.7,2024-02,Feb 2024
2024-08-31,Data Science Guide,Books,West,2,27.92,0,55.84,29.11,26.73,2024-08,Aug 2024
2024-09-13,Knife Set,Home & Kitchen,East,2,42.59,0,85.18,42.07,43.11,2024-09,Sep 2024
2024-01-27,Cutting Board,Home & Kitchen,North,1,26.72,0,26.72,12.44,14.28,2024-01,Jan 2024
2024-01-06,Yoga Pants,Clothing,South,2,42.09,0,84.18,41.9,42.28,2024-01,Jan 2024
2024-06-04,Smart Watch,Electronics,Central,3,142.37,0,427.11,213.6,213.51,2024-06,Jun 2024
2024-12-19,Casual T-Shirt,Clothing,North,2,21.31,0,42.62,24.94,17.68,2024-12,Dec 2024
2024-08-15,Yoga Mat,Sports,South,2,36.64,10,65.95,36.66,29.29,2024-08,Aug 2024
2024-09-17,Wireless Headphones,Electronics,South,3,87.87,0,263.61,125.01,138.6,2024-09,Sep 2024
2024-08-02,USB-C Hub,Electronics,South,3,33.55,0,100.65,50.64,50.01,2024-08,Aug 2024
2024-09-21,Smart Watch,Electronics,North,3,139.9,0,419.7,213.02,206.68,2024-09,Sep 2024
2024-10-11,Laptop Stand,Electronics,North,2,49.13,5,93.35,45.14,48.21,2024-10,Oct 2024
2024-03-03,Running Shoes,Clothing,North,2,80.25,10,144.45,82.37,62.08,2024-03,Mar 2024
2024-04-30,Bluetooth Speaker,Electronics,North,2,64.31,0,128.62,78.51,50.11,2024-04,Apr 2024
2024-08-30,Cutting Board,Home & Kitchen,South,1,23.67,0,23.67,11.19,12.48,2024-08,Aug 2024
2024-11-06,Coffee Maker,Home & Kitchen,North,2,72.57,0,145.14,71.51,73.63,2024-11,Nov 2024
2024-11-05,Cutting Board,Home & Kitchen,North,4,25.21,10,90.76,57.76,33.0,2024-11,Nov 2024
2024-07-31,Cutting Board,Home & Kitchen,West,5,25.68,0,128.4,60.43,67.97,2024-07,Jul 2024
2024-06-24,Wireless Headphones,Electronics,Central,1,85.09,0,85.09,54.08,31.01,2024-06,Jun 2024
2024-03-07,Denim Jacket,Clothing,North,3,57.55,0,172.65,110.87,61.78,2024-03,Mar 2024
2024-07-11,Laptop Stand,Electronics,East,5,48.54,10,218.43,132.39,86.04,2024-07,Jul 2024
2024-11-24,Gym Gloves,Sports,North,1,19.12,15,16.25,9.99,6.26,2024-11,Nov 2024
2024-12-21,Coffee Maker,Home & Kitchen,North,2,81.64,0,163.28,103.98,59.3,2024-12,Dec 2024
2024-04-30,Yoga Mat,Sports,North,4,33.12,0,132.48,75.28,57.2,2024-04,Apr 2024
2024-01-28,Smart Watch,Electronics,South,2,145.2,0,290.4,166.76,123.64,2024-01,Jan 2024
2024-08-08,Smart Watch,Electronics,West,2,141.46,0,282.92,162.35,120.57,2024-08,Aug 2024
2024-07-12,Running Shoes,Clothing,Central,5,81.61,0,408.05,226.87,181.18,2024-07,Jul 2024
2024-01-17,Coffee Maker,Home & Kitchen,South,3,84.88,5,241.91,142.76,99.15,2024-01,Jan 2024
2024-03-27,Coffee Maker,Home & Kitchen,North,1,85.92,0,85.92,48.13,37.79,2024-03,Mar 2024
2024-11-30,Data Science Guide,Books,North,4,29.19,0,116.76,58.77,57.99,2024-11,Nov 2024
2024-10-26,Running Shoes,Clothing,Central,3,80.11,0,240.33,118.48,121.85,2024-10,Oct 2024
2024-10-19,Wireless Headphones,Electronics,North,2,93.03,0,186.06,109.86,76.2,2024-10,Oct 2024
2024-07-22,Winter Hoodie,Clothing,Central,5,58.7,0,293.5,183.13,110.37,2024-07,Jul 2024
2024-08-05,Finance 101,Books,North,1,24.29,0,24.29,15.32,8.97,2024-08,Aug 2024
2024-12-18,Bluetooth Speaker,Electronics,South,5,62.86,0,314.3,195.21,119.09,2024-12,Dec 2024
2024-05-12,Yoga Pants,Clothing,West,3,39.02,0,117.06,70.44,46.62,2024-05,May 2024
2024-08-21,Coffee Maker,Home & Kitchen,East,2,74.08,0,148.16,84.34,63.82,2024-08,Aug 2024
2024-04-12,Gym Gloves,Sports,South,3,16.6,15,42.33,21.42,20.91,2024-04,Apr 2024
2024-08-26,Gym Gloves,Sports,North,5,18.57,0,92.85,51.62,41.23,2024-08,Aug 2024
2024-06-22,Data Science Guide,Books,South,3,30.58,0,91.74,47.41,44.33,2024-06,Jun 2024
2024-06-04,Winter Hoodie,Clothing,North,4,55.79,0,223.16,135.83,87.33,2024-06,Jun 2024
2024-03-18,Laptop Stand,Electronics,East,3,47.53,15,121.2,67.42,53.78,2024-03,Mar 2024
2024-08-16,Blender,Home & Kitchen,Central,2,52.42,0,104.84,62.11,42.73,2024-08,Aug 2024
2024-01-21,Casual T-Shirt,Clothing,West,3,18.9,0,56.7,27.38,29.32,2024-01,Jan 2024
2024-03-06,Smart Watch,Electronics,East,2,161.82,0,323.64,166.38,157.26,2024-03,Mar 2024
2024-10-27,USB-C Hub,Electronics,Central,4,36.61,0,146.44,82.0,64.44,2024-10,Oct 2024
2024-01-28,Yoga Pants,Clothing,Central,4,39.29,0,157.16,74.78,82.38,2024-01,Jan 2024
2024-08-15,Yoga Mat,Sports,West,3,31.92,0,95.76,62.07,33.69,2024-08,Aug 2024
2024-02-11,Running Shoes,Clothing,South,5,74.41,0,372.05,195.32,176.73,2024-02,Feb 2024
2024-05-13,Python Programming,Books,North,2,25.5,10,45.9,26.73,19.17,2024-05,May 2024
2024-03-27,Jump Rope,Sports,East,1,12.86,0,12.86,6.68,6.18,2024-03,Mar 2024
2024-05-29,Coffee Maker,Home & Kitchen,West,1,71.93,0,71.93,40.97,30.96,2024-05,May 2024
2024-12-06,Knife Set,Home & Kitchen,East,5,45.51,0,227.55,121.92,105.63,2024-12,Dec 2024
2024-08-23,USB-C Hub,Electronics,Central,2,36.53,0,73.06,37.05,36.01,2024-08,Aug 2024
2024-09-07,Knife Set,Home & Kitchen,West,3,49.46,0,148.38,85.71,62.67,2024-09,Sep 2024
2024-03-18,Resistance Bands,Sports,West,2,19.44,0,38.88,24.54,14.34,2024-03,Mar 2024
2024-06-20,Laptop Stand,Electronics,North,3,44.3,10,119.61,74.86,44.75,2024-06,Jun 2024
2024-04-02,Yoga Pants,Clothing,East,3,36.46,0,109.38,61.69,47.69,2024-04,Apr 2024
2024-05-22,Wireless Headphones,Electronics,North,5,86.83,0,434.15,215.2,218.95,2024-05,May 2024
2024-09-24,Winter Hoodie,Clothing,West,4,55.37,5,210.41,136.36,74.05,2024-09,Sep 2024
2024-08-20,Casual T-Shirt,Clothing,North,1,19.19,5,18.23,10.4,7.83,2024-08,Aug 2024
2024-02-09,Denim Jacket,Clothing,East,4,65.98,0,263.92,125.12,138.8,2024-02,Feb 2024
2024-01-16,USB-C Hub,Electronics,West,2,33.35,0,66.7,39.01,27.69,2024-01,Jan 2024
2024-02-29,Laptop Stand,Electronics,South,4,43.7,0,174.8,96.11,78.69,2024-02,Feb 2024
2024-06-13,Knife Set,Home & Kitchen,North,2,43.06,0,86.12,48.17,37.95,2024-06,Jun 2024
2024-10-30,Knife Set,Home & Kitchen,South,3,48.18,0,144.54,70.25,74.29,2024-10,Oct 2024
2024-07-05,Smart Watch,Electronics,East,4,147.33,0,589.32,370.8,218.52,2024-07,Jul 2024
2024-06-20,Yoga Mat,Sports,North,2,34.11,5,64.81,35.04,29.77,2024-06,Jun 2024
2024-10-16,Yoga Pants,Clothing,West,3,40.27,0,120.81,61.25,59.56,2024-10,Oct 2024
2024-03-12,Winter Hoodie,Clothing,East,2,58.99,0,117.98,61.67,56.31,2024-03,Mar 2024
2024-06-07,Resistance Bands,Sports,East,1,19.36,0,19.36,11.64,7.72,2024-06,Jun 2024
2024-02-12,USB-C Hub,Electronics,West,2,35.42,0,70.84,45.72,25.12,2024-02,Feb 2024
2024-06-06,Business Strategy,Books,North,5,21.17,0,105.85,54.34,51.51,2024-06,Jun 2024
2024-12-17,USB-C Hub,Electronics,South,2,32.5,5,61.75,32.71,29.04,2024-12,Dec 2024
2024-06-13,Bluetooth Speaker,Electronics,Central,1,62.92,0,62.92,40.35,22.57,2024-06,Jun 2024
2024-07-14,Python Programming,Books,North,3,29.84,0,89.52,55.88,33.64,2024-07,Jul 2024
2024-09-25,Bluetooth Speaker,Electronics,East,1,70.7,0,70.7,36.96,33.74,2024-09,Sep 2024
2024-12-17,Winter Hoodie,Clothing,West,3,50.37,0,151.11,75.52,75.59,2024-12,Dec 2024
2024-09-10,Smart Watch,Electronics,North,4,158.55,0,634.2,344.32,289.88,2024-09,Sep 2024
2024-05-24,Bluetooth Speaker,Electronics,North,1,68.78,0,68.78,32.14,36.64,2024-05,May 2024
2024-01-13,Cutting Board,Home & Kitchen,West,1,26.57,0,26.57,16.22,10.35,2024-01,Jan 2024
2024-07-18,Resistance Bands,Sports,South,4,21.16,0,84.64,54.94,29.7,2024-07,Jul 2024
2024-04-12,Smart Watch,Electronics,South,1,158.52,0,158.52,100.8,57.72,2024-04,Apr 2024
2024-08-23,Data Science Guide,Books,South,1,30.77,0,30.77,19.24,11.53,2024-08,Aug 2024
2024-05-21,Resistance Bands,Sports,South,2,21.23,5,40.34,18.25,22.09,2024-05,May 2024
2024-09-06,Jump Rope,Sports,West,5,11.45,0,57.25,27.17,30.08,2024-09,Sep 2024
2024-03-23,Business Strategy,Books,East,1,22.39,0,22.39,11.24,11.15,2024-03,Mar 2024
2024-01-09,Winter Hoodie,Clothing,Central,4,60.21,0,240.84,137.23,103.61,2024-01,Jan 2024
2024-08-14,USB-C Hub,Electronics,North,4,34.78,0,139.12,66.41,72.71,2024-08,Aug 2024
2024-10-24,Air Fryer,Home & Kitchen,West,3,105.56,0,316.68,189.22,127.46,2024-10,Oct 2024
2024-08-29,Laptop Stand,Electronics,Central,3,47.05,5,134.09,63.69,70.4,2024-08,Aug 2024
2024-11-22,Laptop Stand,Electronics,North,5,45.75,15,194.44,91.24,103.2,2024-11,Nov 2024
2024-06-16,Wireless Headphones,Electronics,North,3,89.17,0,267.51,163.95,103.56,2024-06,Jun 2024
2024-04-29,Finance 101,Books,South,3,25.07,0,75.21,45.86,29.35,2024-04,Apr 2024
2024-07-23,USB-C Hub,Electronics,North,5,36.0,5,171.0,90.7,80.3,2024-07,Jul 2024
2024-08-22,Wireless Headphones,Electronics,Central,3,88.74,0,266.22,154.65,111.57,2024-08,Aug 2024
2024-04-21,Bluetooth Speaker,Electronics,West,4,64.43,0,257.72,116.89,140.83,2024-04,Apr 2024
2024-12-12,Winter Hoodie,Clothing,West,1,59.74,0,59.74,35.21,24.53,2024-12,Dec 2024
2024-02-16,Coffee Maker,Home & Kitchen,Central,1,75.13,5,71.37,40.95,30.42,2024-02,Feb 2024
2024-11-18,Self Help Book,Books,East,2,18.06,0,36.12,16.6,19.52,2024-11,Nov 2024
2024-09-03,Blender,Home & Kitchen,North,4,50.69,0,202.76,122.0,80.76,2024-09,Sep 2024
2024-04-21,Winter Hoodie,Clothing,Central,3,53.28,0,159.84,91.94,67.9,2024-04,Apr 2024
2024-10-19,Winter Hoodie,Clothing,North,4,58.65,0,234.6,122.37,112.23,2024-10,Oct 2024
2024-04-12,Resistance Bands,Sports,Central,2,18.73,0,37.46,22.58,14.88,2024-04,Apr 2024
2024-08-16,Denim Jacket,Clothing,West,3,65.39,0,196.17,113.85,82.32,2024-08,Aug 2024
2024-02-19,Cutting Board,Home & Kitchen,North,4,26.99,15,91.77,55.12,36.65,2024-02,Feb 2024
2024-07-18,Gym Gloves,Sports,West,1,19.5,0,19.5,10.08,9.42,2024-07,Jul 2024
2024-06-01,Yoga Pants,Clothing,East,2,36.28,0,72.56,43.14,29.42,2024-06,Jun 2024
2024-07-15,Protein Shaker,Sports,West,5,13.58,5,64.5,33.39,31.11,2024-07,Jul 2024
2024-08-21,Coffee Maker,Home & Kitchen,West,1,71.74,0,71.74,33.71,38.03,2024-08,Aug 2024
2024-12-17,Winter Hoodie,Clothing,South,2,57.1,0,114.2,70.61,43.59,2024-12,Dec 2024
2024-09-15,Wireless Headphones,Electronics,North,5,90.66,0,453.3,236.74,216.56,2024-09,Sep 2024
2024-03-30,Jump Rope,Sports,Central,1,11.76,0,11.76,5.46,6.3,2024-03,Mar 2024
2024-10-22,Laptop Stand,Electronics,East,2,41.17,0,82.34,52.72,29.62,2024-10,Oct 2024
2024-05-28,Knife Set,Home & Kitchen,Central,5,48.71,0,243.55,147.23,96.32,2024-05,May 2024
2024-01-11,Wireless Headphones,Electronics,East,2,82.76,5,157.24,79.44,77.8,2024-01,Jan 2024
2024-03-01,Yoga Pants,Clothing,East,2,41.26,0,82.52,38.2,44.32,2024-03,Mar 2024
2024-12-04,Laptop Stand,Electronics,East,2,42.22,0,84.44,45.08,39.36,2024-12,Dec 2024
2024-04-15,Cutting Board,Home & Kitchen,South,2,23.17,0,46.34,22.27,24.07,2024-04,Apr 2024
2024-01-04,Blender,Home & Kitchen,West,5,50.71,0,253.55,148.2,105.35,2024-01,Jan 2024
2024-10-27,Air Fryer,Home & Kitchen,South,1,100.76,0,100.76,62.41,38.35,2024-10,Oct 2024
2024-02-19,Running Shoes,Clothing,South,2,81.99,0,163.98,89.33,74.65,2024-02,Feb 2024
2024-07-21,Business Strategy,Books,South,1,21.76,0,21.76,12.09,9.67,2024-07,Jul 2024
2024-11-01,Smart Watch,Electronics,East,1,152.95,0,152.95,72.52,80.43,2024-11,Nov 2024
2024-03-05,Casual T-Shirt,Clothing,South,3,18.86,0,56.58,30.61,25.97,2024-03,Mar 2024
2024-12-18,Knife Set,Home & Kitchen,North,5,49.11,0,245.55,131.13,114.42,2024-12,Dec 2024
2024-09-23,Jump Rope,Sports,East,4,12.48,10,44.93,24.13,20.8,2024-09,Sep 2024
2024-07-14,Winter Hoodie,Clothing,West,4,52.84,0,211.36,107.65,103.71,2024-07,Jul 2024
2024-05-26,Blender,Home & Kitchen,East,5,58.62,0,293.1,142.85,150.25,2024-05,May 2024
2024-02-14,Air Fryer,Home & Kitchen,North,2,90.35,15,153.6,70.09,83.51,2024-02,Feb 2024
2024-04-09,Blender,Home & Kitchen,East,4,57.52,0,230.08,108.78,121.3,2024-04,Apr 2024
2024-10-04,Knife Set,Home & Kitchen,West,1,43.07,0,43.07,25.92,17.15,2024-10,Oct 2024
2024-07-14,USB-C Hub,Electronics,Central,2,35.43,0,70.86,39.12,31.74,2024-07,Jul 2024
2024-05-22,Blender,Home & Kitchen,North,2,54.62,10,98.32,44.44,53.88,2024-05,May 2024
2024-09-22,Smart Watch,Electronics,North,1,160.34,0,160.34,99.75,60.59,2024-09,Sep 2024
2024-06-10,USB-C Hub,Electronics,North,3,31.99,0,95.97,52.26,43.71,2024-06,Jun 2024
2024-03-09,Denim Jacket,Clothing,South,4,54.37,0,217.48,133.38,84.1,2024-03,Mar 2024
2024-11-04,Gym Gloves,Sports,East,1,19.78,0,19.78,12.77,7.01,2024-11,Nov 2024
2024-01-07,Denim Jacket,Clothing,East,4,59.51,10,214.24,109.1,105.14,2024-01,Jan 2024
2024-03-30,Blender,Home & Kitchen,North,2,54.57,0,109.14,51.07,58.07,2024-03,Mar 2024
2024-08-25,Knife Set,Home & Kitchen,West,5,45.59,0,227.95,143.08,84.87,2024-08,Aug 2024
2024-04-23,Python Programming,Books,South,4,26.69,0,106.76,63.03,43.73,2024-04,Apr 2024
2024-12-23,Smart Watch,Electronics,Central,1,160.13,0,160.13,75.87,84.26,2024-12,Dec 2024
2024-11-26,Laptop Stand,Electronics,East,5,45.46,0,227.3,140.39,86.91,2024-11,Nov 2024
2024-03-23,Protein Shaker,Sports,Central,3,15.57,0,46.71,27.6,19.11,2024-03,Mar 2024
2024-06-03,Winter Hoodie,Clothing,West,5,59.34,10,267.03,172.28,94.75,2024-06,Jun 2024
2024-11-05,Resistance Bands,Sports,West,5,19.86,0,99.3,63.5,35.8,2024-11,Nov 2024
2024-07-17,Yoga Mat,Sports,West,4,31.78,0,127.12,68.02,59.1,2024-07,Jul 2024
2024-02-27,Resistance Bands,Sports,Central,1,20.14,10,18.13,9.25,8.88,2024-02,Feb 2024
2024-07-17,USB-C Hub,Electronics,South,3,35.29,0,105.87,52.41,53.46,2024-07,Jul 2024
2024-05-24,Laptop Stand,Electronics,South,2,45.0,0,90.0,43.59,46.41,2024-05,May 2024
2024-09-07,Running Shoes,Clothing,West,3,79.47,0,238.41,149.87,88.54,2024-09,Sep 2024
2024-03-28,Air Fryer,Home & Kitchen,North,2,103.71,0,207.42,108.07,99.35,2024-03,Mar 2024
2024-04-08,Yoga Mat,Sports,North,2,32.78,0,65.56,32.45,33.11,2024-04,Apr 2024
2024-11-09,Blender,Home & Kitchen,East,5,51.21,0,256.05,119.53,136.52,2024-11,Nov 2024
2024-10-25,Bluetooth Speaker,Electronics,West,2,70.01,0,140.02,85.94,54.08,2024-10,Oct 2024
2024-09-23,Coffee Maker,Home & Kitchen,South,4,85.87,0,343.48,157.09,186.39,2024-09,Sep 2024
2024-08-13,Casual T-Shirt,Clothing,North,5,20.33,15,86.4,54.21,32.19,2024-08,Aug 2024
2024-03-25,Denim Jacket,Clothing,North,4,55.37,0,221.48,113.25,108.23,2024-03,Mar 2024
2024-01-08,Yoga Mat,Sports,North,2,37.79,0,75.58,48.86,26.72,2024-01,Jan 2024
2024-01-10,Data Science Guide,Books,West,4,31.32,0,125.28,77.56,47.72,2024-01,Jan 2024
2024-12-07,Coffee Maker,Home & Kitchen,East,3,71.98,5,205.14,102.96,102.18,2024-12,Dec 2024
2024-02-27,Knife Set,Home & Kitchen,Central,3,49.07,0,147.21,85.66,61.55,2024-02,Feb 2024
2024-09-11,Yoga Mat,Sports,South,3,36.93,0,110.79,70.93,39.86,2024-09,Sep 2024
2024-04-12,Protein Shaker,Sports,West,2,15.98,5,30.36,17.75,12.61,2024-04,Apr 2024
2024-10-01,Running Shoes,Clothing,North,5,69.74,5,331.26,204.49,126.77,2024-10,Oct 2024
2024-01-03,Data Science Guide,Books,South,3,31.85,0,95.55,43.2,52.35,2024-01,Jan 2024
2024-02-09,Finance 101,Books,East,5,26.32,0,131.6,76.22,55.38,2024-02,Feb 2024
2024-05-01,Running Shoes,Clothing,East,3,67.94,0,203.82,116.69,87.13,2024-05,May 2024
2024-01-29,Self Help Book,Books,North,5,18.41,0,92.05,54.94,37.11,2024-01,Jan 2024
2024-03-29,Blender,Home & Kitchen,North,5,54.92,0,274.6,133.63,140.97,2024-03,Mar 2024
2024-01-12,Bluetooth Speaker,Electronics,North,5,64.9,0,324.5,175.56,148.94,2024-01,Jan 2024
2024-06-24,Running Shoes,Clothing,South,3,74.13,0,222.39,115.21,107.18,2024-06,Jun 2024
2024-06-18,Winter Hoodie,Clothing,North,5,52.51,15,223.17,137.24,85.93,2024-06,Jun 2024
2024-02-01,Protein Shaker,Sports,Central,1,14.01,0,14.01,9.03,4.98,2024-02,Feb 2024
2024-05-12,Winter Hoodie,Clothing,South,1,56.48,0,56.48,36.71,19.77,2024-05,May 2024
2024-05-04,Running Shoes,Clothing,North,2,82.28,0,164.56,84.32,80.24,2024-05,May 2024
2024-03-23,Protein Shaker,Sports,North,3,13.65,0,40.95,22.65,18.3,2024-03,Mar 2024
2024-09-27,Cutting Board,Home & Kitchen,Central,5,23.81,0,119.05,55.49,63.56,2024-09,Sep 2024
2024-01-23,Coffee Maker,Home & Kitchen,North,3,86.69,10,234.06,138.91,95.15,2024-01,Jan 2024
2024-10-28,Bluetooth Speaker,Electronics,South,4,68.2,0,272.8,126.68,146.12,2024-10,Oct 2024
2024-06-06,Cutting Board,Home & Kitchen,West,4,24.23,0,96.92,58.12,38.8,2024-06,Jun 2024
2024-10-07,Yoga Mat,Sports,East,5,34.78,5,165.2,86.29,78.91,2024-10,Oct 2024
2024-06-25,Protein Shaker,Sports,South,3,14.04,0,42.12,22.14,19.98,2024-06,Jun 2024
2024-11-18,Jump Rope,Sports,East,5,13.05,0,65.25,38.86,26.39,2024-11,Nov 2024
2024-06-29,Casual T-Shirt,Clothing,North,5,19.39,0,96.95,50.62,46.33,2024-06,Jun 2024
2024-12-06,Business Strategy,Books,West,1,20.06,0,20.06,12.13,7.93,2024-12,Dec 2024
2024-02-06,Smart Watch,Electronics,North,1,161.5,0,161.5,81.66,79.84,2024-02,Feb 2024
2024-04-10,Denim Jacket,Clothing,South,4,61.2,0,244.8,142.19,102.61,2024-04,Apr 2024
2024-09-21,Running Shoes,Clothing,Central,4,71.36,0,285.44,156.91,128.53,2024-09,Sep 2024
2024-08-21,Air Fryer,Home & Kitchen,East,2,105.49,0,210.98,101.23,109.75,2024-08,Aug 2024
2024-09-18,Yoga Mat,Sports,West,1,32.79,10,29.51,16.42,13.09,2024-09,Sep 2024
